"","Province.State","Country.Region","Lat","Long","continent","day","month","year","date","deaths"
"15985","","Rwanda",-1.9403,29.8739,NA,26,1,2020,2020-01-26,0
"15986","","Rwanda",-1.9403,29.8739,NA,27,1,2020,2020-01-27,0
"15987","","Rwanda",-1.9403,29.8739,NA,28,1,2020,2020-01-28,0
"15988","","Rwanda",-1.9403,29.8739,NA,29,1,2020,2020-01-29,0
"15989","","Rwanda",-1.9403,29.8739,NA,30,1,2020,2020-01-30,0
"15990","","Rwanda",-1.9403,29.8739,NA,31,1,2020,2020-01-31,0
"15991","","Rwanda",-1.9403,29.8739,NA,1,2,2020,2020-02-01,0
"15992","","Rwanda",-1.9403,29.8739,NA,2,2,2020,2020-02-02,0
"15993","","Rwanda",-1.9403,29.8739,NA,3,2,2020,2020-02-03,0
"15994","","Rwanda",-1.9403,29.8739,NA,4,2,2020,2020-02-04,0
"15995","","Rwanda",-1.9403,29.8739,NA,5,2,2020,2020-02-05,0
"15996","","Rwanda",-1.9403,29.8739,NA,6,2,2020,2020-02-06,0
"15997","","Rwanda",-1.9403,29.8739,NA,7,2,2020,2020-02-07,0
"15998","","Rwanda",-1.9403,29.8739,NA,8,2,2020,2020-02-08,0
"15999","","Rwanda",-1.9403,29.8739,NA,9,2,2020,2020-02-09,0
"16000","","Rwanda",-1.9403,29.8739,NA,10,2,2020,2020-02-10,0
"16001","","Rwanda",-1.9403,29.8739,NA,11,2,2020,2020-02-11,0
"16002","","Rwanda",-1.9403,29.8739,NA,12,2,2020,2020-02-12,0
"16003","","Rwanda",-1.9403,29.8739,NA,13,2,2020,2020-02-13,0
"16004","","Rwanda",-1.9403,29.8739,NA,14,2,2020,2020-02-14,0
"16005","","Rwanda",-1.9403,29.8739,NA,15,2,2020,2020-02-15,0
"16006","","Rwanda",-1.9403,29.8739,NA,16,2,2020,2020-02-16,0
"16007","","Rwanda",-1.9403,29.8739,NA,17,2,2020,2020-02-17,0
"16008","","Rwanda",-1.9403,29.8739,NA,18,2,2020,2020-02-18,0
"16009","","Rwanda",-1.9403,29.8739,NA,19,2,2020,2020-02-19,0
"16010","","Rwanda",-1.9403,29.8739,NA,20,2,2020,2020-02-20,0
"16011","","Rwanda",-1.9403,29.8739,NA,21,2,2020,2020-02-21,0
"16012","","Rwanda",-1.9403,29.8739,NA,22,2,2020,2020-02-22,0
"16013","","Rwanda",-1.9403,29.8739,NA,23,2,2020,2020-02-23,0
"16014","","Rwanda",-1.9403,29.8739,NA,24,2,2020,2020-02-24,0
"16015","","Rwanda",-1.9403,29.8739,NA,25,2,2020,2020-02-25,0
"16016","","Rwanda",-1.9403,29.8739,NA,26,2,2020,2020-02-26,0
"16017","","Rwanda",-1.9403,29.8739,NA,27,2,2020,2020-02-27,0
"16018","","Rwanda",-1.9403,29.8739,NA,28,2,2020,2020-02-28,0
"16019","","Rwanda",-1.9403,29.8739,NA,29,2,2020,2020-02-29,0
"16020","","Rwanda",-1.9403,29.8739,NA,1,3,2020,2020-03-01,0
"16021","","Rwanda",-1.9403,29.8739,NA,2,3,2020,2020-03-02,0
"16022","","Rwanda",-1.9403,29.8739,NA,3,3,2020,2020-03-03,0
"16023","","Rwanda",-1.9403,29.8739,NA,4,3,2020,2020-03-04,0
"16024","","Rwanda",-1.9403,29.8739,NA,5,3,2020,2020-03-05,0
"16025","","Rwanda",-1.9403,29.8739,NA,6,3,2020,2020-03-06,0
"16026","","Rwanda",-1.9403,29.8739,NA,7,3,2020,2020-03-07,0
"16027","","Rwanda",-1.9403,29.8739,NA,8,3,2020,2020-03-08,0
"16028","","Rwanda",-1.9403,29.8739,NA,9,3,2020,2020-03-09,0
"16029","","Rwanda",-1.9403,29.8739,NA,10,3,2020,2020-03-10,0
"16030","","Rwanda",-1.9403,29.8739,NA,11,3,2020,2020-03-11,0
"16031","","Rwanda",-1.9403,29.8739,NA,12,3,2020,2020-03-12,0
"16032","","Rwanda",-1.9403,29.8739,NA,13,3,2020,2020-03-13,0
"16033","","Rwanda",-1.9403,29.8739,NA,14,3,2020,2020-03-14,0
"16034","","Rwanda",-1.9403,29.8739,NA,15,3,2020,2020-03-15,0
"16035","","Rwanda",-1.9403,29.8739,NA,16,3,2020,2020-03-16,0
"16036","","Rwanda",-1.9403,29.8739,NA,17,3,2020,2020-03-17,0
"16037","","Rwanda",-1.9403,29.8739,NA,18,3,2020,2020-03-18,0
"16038","","Rwanda",-1.9403,29.8739,NA,19,3,2020,2020-03-19,0
"16039","","Rwanda",-1.9403,29.8739,NA,20,3,2020,2020-03-20,0
"16040","","Rwanda",-1.9403,29.8739,NA,21,3,2020,2020-03-21,0
"16041","","Rwanda",-1.9403,29.8739,NA,22,3,2020,2020-03-22,0
"16042","","Rwanda",-1.9403,29.8739,NA,23,3,2020,2020-03-23,0
"16043","","Rwanda",-1.9403,29.8739,NA,24,3,2020,2020-03-24,0
"16044","","Rwanda",-1.9403,29.8739,NA,25,3,2020,2020-03-25,0
"16045","","Rwanda",-1.9403,29.8739,NA,26,3,2020,2020-03-26,0
"16046","","Rwanda",-1.9403,29.8739,NA,27,3,2020,2020-03-27,0
"16047","","Rwanda",-1.9403,29.8739,NA,28,3,2020,2020-03-28,0
"16048","","Rwanda",-1.9403,29.8739,NA,29,3,2020,2020-03-29,0
"16049","","Rwanda",-1.9403,29.8739,NA,30,3,2020,2020-03-30,0
"16050","","Rwanda",-1.9403,29.8739,NA,31,3,2020,2020-03-31,0
"16051","","Rwanda",-1.9403,29.8739,NA,1,4,2020,2020-04-01,0
"16052","","Rwanda",-1.9403,29.8739,NA,2,4,2020,2020-04-02,0
"16053","","Rwanda",-1.9403,29.8739,NA,3,4,2020,2020-04-03,0
"16054","","Rwanda",-1.9403,29.8739,NA,4,4,2020,2020-04-04,0
"16055","","Rwanda",-1.9403,29.8739,NA,5,4,2020,2020-04-05,0
"16056","","Rwanda",-1.9403,29.8739,NA,6,4,2020,2020-04-06,0
"16057","","Rwanda",-1.9403,29.8739,NA,7,4,2020,2020-04-07,0
"16058","","Rwanda",-1.9403,29.8739,NA,8,4,2020,2020-04-08,0
"16059","","Rwanda",-1.9403,29.8739,NA,9,4,2020,2020-04-09,0
"16060","","Rwanda",-1.9403,29.8739,NA,10,4,2020,2020-04-10,0
"16061","","Rwanda",-1.9403,29.8739,NA,11,4,2020,2020-04-11,0
"16062","","Rwanda",-1.9403,29.8739,NA,12,4,2020,2020-04-12,0
"16063","","Rwanda",-1.9403,29.8739,NA,13,4,2020,2020-04-13,0
"16064","","Rwanda",-1.9403,29.8739,NA,14,4,2020,2020-04-14,0
"16065","","Rwanda",-1.9403,29.8739,NA,15,4,2020,2020-04-15,0
"16066","","Saint Lucia",13.9094,-60.9789,NA,22,1,2020,2020-01-22,0
"16067","","Saint Lucia",13.9094,-60.9789,NA,23,1,2020,2020-01-23,0
"16068","","Saint Lucia",13.9094,-60.9789,NA,24,1,2020,2020-01-24,0
"16069","","Saint Lucia",13.9094,-60.9789,NA,25,1,2020,2020-01-25,0
"16070","","Saint Lucia",13.9094,-60.9789,NA,26,1,2020,2020-01-26,0
"16071","","Saint Lucia",13.9094,-60.9789,NA,27,1,2020,2020-01-27,0
"16072","","Saint Lucia",13.9094,-60.9789,NA,28,1,2020,2020-01-28,0
"16073","","Saint Lucia",13.9094,-60.9789,NA,29,1,2020,2020-01-29,0
"16074","","Saint Lucia",13.9094,-60.9789,NA,30,1,2020,2020-01-30,0
"16075","","Saint Lucia",13.9094,-60.9789,NA,31,1,2020,2020-01-31,0
"16076","","Saint Lucia",13.9094,-60.9789,NA,1,2,2020,2020-02-01,0
"16077","","Saint Lucia",13.9094,-60.9789,NA,2,2,2020,2020-02-02,0
"16078","","Saint Lucia",13.9094,-60.9789,NA,3,2,2020,2020-02-03,0
"16079","","Saint Lucia",13.9094,-60.9789,NA,4,2,2020,2020-02-04,0
"16080","","Saint Lucia",13.9094,-60.9789,NA,5,2,2020,2020-02-05,0
"16081","","Saint Lucia",13.9094,-60.9789,NA,6,2,2020,2020-02-06,0
"16082","","Saint Lucia",13.9094,-60.9789,NA,7,2,2020,2020-02-07,0
"16083","","Saint Lucia",13.9094,-60.9789,NA,8,2,2020,2020-02-08,0
"16084","","Saint Lucia",13.9094,-60.9789,NA,9,2,2020,2020-02-09,0
"16085","","Saint Lucia",13.9094,-60.9789,NA,10,2,2020,2020-02-10,0
"16086","","Saint Lucia",13.9094,-60.9789,NA,11,2,2020,2020-02-11,0
"16087","","Saint Lucia",13.9094,-60.9789,NA,12,2,2020,2020-02-12,0
"16088","","Saint Lucia",13.9094,-60.9789,NA,13,2,2020,2020-02-13,0
"16089","","Saint Lucia",13.9094,-60.9789,NA,14,2,2020,2020-02-14,0
"16090","","Saint Lucia",13.9094,-60.9789,NA,15,2,2020,2020-02-15,0
"16091","","Saint Lucia",13.9094,-60.9789,NA,16,2,2020,2020-02-16,0
"16092","","Saint Lucia",13.9094,-60.9789,NA,17,2,2020,2020-02-17,0
"16093","","Saint Lucia",13.9094,-60.9789,NA,18,2,2020,2020-02-18,0
"16094","","Saint Lucia",13.9094,-60.9789,NA,19,2,2020,2020-02-19,0
"16095","","Saint Lucia",13.9094,-60.9789,NA,20,2,2020,2020-02-20,0
"16096","","Saint Lucia",13.9094,-60.9789,NA,21,2,2020,2020-02-21,0
"16097","","Saint Lucia",13.9094,-60.9789,NA,22,2,2020,2020-02-22,0
"16098","","Saint Lucia",13.9094,-60.9789,NA,23,2,2020,2020-02-23,0
"16099","","Saint Lucia",13.9094,-60.9789,NA,24,2,2020,2020-02-24,0
"16100","","Saint Lucia",13.9094,-60.9789,NA,25,2,2020,2020-02-25,0
"16101","","Saint Lucia",13.9094,-60.9789,NA,26,2,2020,2020-02-26,0
"16102","","Saint Lucia",13.9094,-60.9789,NA,27,2,2020,2020-02-27,0
"16103","","Saint Lucia",13.9094,-60.9789,NA,28,2,2020,2020-02-28,0
"16104","","Saint Lucia",13.9094,-60.9789,NA,29,2,2020,2020-02-29,0
"16105","","Saint Lucia",13.9094,-60.9789,NA,1,3,2020,2020-03-01,0
"16106","","Saint Lucia",13.9094,-60.9789,NA,2,3,2020,2020-03-02,0
"16107","","Saint Lucia",13.9094,-60.9789,NA,3,3,2020,2020-03-03,0
"16108","","Saint Lucia",13.9094,-60.9789,NA,4,3,2020,2020-03-04,0
"16109","","Saint Lucia",13.9094,-60.9789,NA,5,3,2020,2020-03-05,0
"16110","","Saint Lucia",13.9094,-60.9789,NA,6,3,2020,2020-03-06,0
"16111","","Saint Lucia",13.9094,-60.9789,NA,7,3,2020,2020-03-07,0
"16112","","Saint Lucia",13.9094,-60.9789,NA,8,3,2020,2020-03-08,0
"16113","","Saint Lucia",13.9094,-60.9789,NA,9,3,2020,2020-03-09,0
"16114","","Saint Lucia",13.9094,-60.9789,NA,10,3,2020,2020-03-10,0
"16115","","Saint Lucia",13.9094,-60.9789,NA,11,3,2020,2020-03-11,0
"16116","","Saint Lucia",13.9094,-60.9789,NA,12,3,2020,2020-03-12,0
"16117","","Saint Lucia",13.9094,-60.9789,NA,13,3,2020,2020-03-13,0
"16118","","Saint Lucia",13.9094,-60.9789,NA,14,3,2020,2020-03-14,0
"16119","","Saint Lucia",13.9094,-60.9789,NA,15,3,2020,2020-03-15,0
"16120","","Saint Lucia",13.9094,-60.9789,NA,16,3,2020,2020-03-16,0
"16121","","Saint Lucia",13.9094,-60.9789,NA,17,3,2020,2020-03-17,0
"16122","","Saint Lucia",13.9094,-60.9789,NA,18,3,2020,2020-03-18,0
"16123","","Saint Lucia",13.9094,-60.9789,NA,19,3,2020,2020-03-19,0
"16124","","Saint Lucia",13.9094,-60.9789,NA,20,3,2020,2020-03-20,0
"16125","","Saint Lucia",13.9094,-60.9789,NA,21,3,2020,2020-03-21,0
"16126","","Saint Lucia",13.9094,-60.9789,NA,22,3,2020,2020-03-22,0
"16127","","Saint Lucia",13.9094,-60.9789,NA,23,3,2020,2020-03-23,0
"16128","","Saint Lucia",13.9094,-60.9789,NA,24,3,2020,2020-03-24,0
"16129","","Saint Lucia",13.9094,-60.9789,NA,25,3,2020,2020-03-25,0
"16130","","Saint Lucia",13.9094,-60.9789,NA,26,3,2020,2020-03-26,0
"16131","","Saint Lucia",13.9094,-60.9789,NA,27,3,2020,2020-03-27,0
"16132","","Saint Lucia",13.9094,-60.9789,NA,28,3,2020,2020-03-28,0
"16133","","Saint Lucia",13.9094,-60.9789,NA,29,3,2020,2020-03-29,0
"16134","","Saint Lucia",13.9094,-60.9789,NA,30,3,2020,2020-03-30,0
"16135","","Saint Lucia",13.9094,-60.9789,NA,31,3,2020,2020-03-31,0
"16136","","Saint Lucia",13.9094,-60.9789,NA,1,4,2020,2020-04-01,0
"16137","","Saint Lucia",13.9094,-60.9789,NA,2,4,2020,2020-04-02,0
"16138","","Saint Lucia",13.9094,-60.9789,NA,3,4,2020,2020-04-03,0
"16139","","Saint Lucia",13.9094,-60.9789,NA,4,4,2020,2020-04-04,0
"16140","","Saint Lucia",13.9094,-60.9789,NA,5,4,2020,2020-04-05,0
"16141","","Saint Lucia",13.9094,-60.9789,NA,6,4,2020,2020-04-06,0
"16142","","Saint Lucia",13.9094,-60.9789,NA,7,4,2020,2020-04-07,0
"16143","","Saint Lucia",13.9094,-60.9789,NA,8,4,2020,2020-04-08,0
"16144","","Saint Lucia",13.9094,-60.9789,NA,9,4,2020,2020-04-09,0
"16145","","Saint Lucia",13.9094,-60.9789,NA,10,4,2020,2020-04-10,0
"16146","","Saint Lucia",13.9094,-60.9789,NA,11,4,2020,2020-04-11,0
"16147","","Saint Lucia",13.9094,-60.9789,NA,12,4,2020,2020-04-12,0
"16148","","Saint Lucia",13.9094,-60.9789,NA,13,4,2020,2020-04-13,0
"16149","","Saint Lucia",13.9094,-60.9789,NA,14,4,2020,2020-04-14,0
"16150","","Saint Lucia",13.9094,-60.9789,NA,15,4,2020,2020-04-15,0
"16151","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,22,1,2020,2020-01-22,0
"16152","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,23,1,2020,2020-01-23,0
"16153","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,24,1,2020,2020-01-24,0
"16154","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,25,1,2020,2020-01-25,0
"16155","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,26,1,2020,2020-01-26,0
"16156","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,27,1,2020,2020-01-27,0
"16157","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,28,1,2020,2020-01-28,0
"16158","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,29,1,2020,2020-01-29,0
"16159","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,30,1,2020,2020-01-30,0
"16160","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,31,1,2020,2020-01-31,0
"16161","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,1,2,2020,2020-02-01,0
"16162","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,2,2,2020,2020-02-02,0
"16163","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,3,2,2020,2020-02-03,0
"16164","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,4,2,2020,2020-02-04,0
"16165","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,5,2,2020,2020-02-05,0
"16166","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,6,2,2020,2020-02-06,0
"16167","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,7,2,2020,2020-02-07,0
"16168","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,8,2,2020,2020-02-08,0
"16169","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,9,2,2020,2020-02-09,0
"16170","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,10,2,2020,2020-02-10,0
"16171","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,11,2,2020,2020-02-11,0
"16172","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,12,2,2020,2020-02-12,0
"16173","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,13,2,2020,2020-02-13,0
"16174","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,14,2,2020,2020-02-14,0
"16175","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,15,2,2020,2020-02-15,0
"16176","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,16,2,2020,2020-02-16,0
"16177","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,17,2,2020,2020-02-17,0
"16178","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,18,2,2020,2020-02-18,0
"16179","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,19,2,2020,2020-02-19,0
"16180","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,20,2,2020,2020-02-20,0
"16181","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,21,2,2020,2020-02-21,0
"16182","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,22,2,2020,2020-02-22,0
"16183","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,23,2,2020,2020-02-23,0
"16184","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,24,2,2020,2020-02-24,0
"16185","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,25,2,2020,2020-02-25,0
"16186","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,26,2,2020,2020-02-26,0
"16187","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,27,2,2020,2020-02-27,0
"16188","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,28,2,2020,2020-02-28,0
"16189","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,29,2,2020,2020-02-29,0
"16190","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,1,3,2020,2020-03-01,0
"16191","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,2,3,2020,2020-03-02,0
"16192","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,3,3,2020,2020-03-03,0
"16193","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,4,3,2020,2020-03-04,0
"16194","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,5,3,2020,2020-03-05,0
"16195","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,6,3,2020,2020-03-06,0
"16196","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,7,3,2020,2020-03-07,0
"16197","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,8,3,2020,2020-03-08,0
"16198","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,9,3,2020,2020-03-09,0
"16199","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,10,3,2020,2020-03-10,0
"16200","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,11,3,2020,2020-03-11,0
"16201","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,12,3,2020,2020-03-12,0
"16202","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,13,3,2020,2020-03-13,0
"16203","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,14,3,2020,2020-03-14,0
"16204","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,15,3,2020,2020-03-15,0
"16205","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,16,3,2020,2020-03-16,0
"16206","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,17,3,2020,2020-03-17,0
"16207","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,18,3,2020,2020-03-18,0
"16208","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,19,3,2020,2020-03-19,0
"16209","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,20,3,2020,2020-03-20,0
"16210","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,21,3,2020,2020-03-21,0
"16211","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,22,3,2020,2020-03-22,0
"16212","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,23,3,2020,2020-03-23,0
"16213","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,24,3,2020,2020-03-24,0
"16214","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,25,3,2020,2020-03-25,0
"16215","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,26,3,2020,2020-03-26,0
"16216","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,27,3,2020,2020-03-27,0
"16217","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,28,3,2020,2020-03-28,0
"16218","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,29,3,2020,2020-03-29,0
"16219","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,30,3,2020,2020-03-30,0
"16220","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,31,3,2020,2020-03-31,0
"16221","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,1,4,2020,2020-04-01,0
"16222","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,2,4,2020,2020-04-02,0
"16223","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,3,4,2020,2020-04-03,0
"16224","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,4,4,2020,2020-04-04,0
"16225","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,5,4,2020,2020-04-05,0
"16226","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,6,4,2020,2020-04-06,0
"16227","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,7,4,2020,2020-04-07,0
"16228","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,8,4,2020,2020-04-08,0
"16229","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,9,4,2020,2020-04-09,0
"16230","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,10,4,2020,2020-04-10,0
"16231","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,11,4,2020,2020-04-11,0
"16232","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,12,4,2020,2020-04-12,0
"16233","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,13,4,2020,2020-04-13,0
"16234","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,14,4,2020,2020-04-14,0
"16235","","Saint Vincent and the Grenadines",12.9843,-61.2872,NA,15,4,2020,2020-04-15,0
"16236","","San Marino",43.9424,12.4578,NA,22,1,2020,2020-01-22,0
"16237","","San Marino",43.9424,12.4578,NA,23,1,2020,2020-01-23,0
"16238","","San Marino",43.9424,12.4578,NA,24,1,2020,2020-01-24,0
"16239","","San Marino",43.9424,12.4578,NA,25,1,2020,2020-01-25,0
"16240","","San Marino",43.9424,12.4578,NA,26,1,2020,2020-01-26,0
"16241","","San Marino",43.9424,12.4578,NA,27,1,2020,2020-01-27,0
"16242","","San Marino",43.9424,12.4578,NA,28,1,2020,2020-01-28,0
"16243","","San Marino",43.9424,12.4578,NA,29,1,2020,2020-01-29,0
"16244","","San Marino",43.9424,12.4578,NA,30,1,2020,2020-01-30,0
"16245","","San Marino",43.9424,12.4578,NA,31,1,2020,2020-01-31,0
"16246","","San Marino",43.9424,12.4578,NA,1,2,2020,2020-02-01,0
"16247","","San Marino",43.9424,12.4578,NA,2,2,2020,2020-02-02,0
"16248","","San Marino",43.9424,12.4578,NA,3,2,2020,2020-02-03,0
"16249","","San Marino",43.9424,12.4578,NA,4,2,2020,2020-02-04,0
"16250","","San Marino",43.9424,12.4578,NA,5,2,2020,2020-02-05,0
"16251","","San Marino",43.9424,12.4578,NA,6,2,2020,2020-02-06,0
"16252","","San Marino",43.9424,12.4578,NA,7,2,2020,2020-02-07,0
"16253","","San Marino",43.9424,12.4578,NA,8,2,2020,2020-02-08,0
"16254","","San Marino",43.9424,12.4578,NA,9,2,2020,2020-02-09,0
"16255","","San Marino",43.9424,12.4578,NA,10,2,2020,2020-02-10,0
"16256","","San Marino",43.9424,12.4578,NA,11,2,2020,2020-02-11,0
"16257","","San Marino",43.9424,12.4578,NA,12,2,2020,2020-02-12,0
"16258","","San Marino",43.9424,12.4578,NA,13,2,2020,2020-02-13,0
"16259","","San Marino",43.9424,12.4578,NA,14,2,2020,2020-02-14,0
"16260","","San Marino",43.9424,12.4578,NA,15,2,2020,2020-02-15,0
"16261","","San Marino",43.9424,12.4578,NA,16,2,2020,2020-02-16,0
"16262","","San Marino",43.9424,12.4578,NA,17,2,2020,2020-02-17,0
"16263","","San Marino",43.9424,12.4578,NA,18,2,2020,2020-02-18,0
"16264","","San Marino",43.9424,12.4578,NA,19,2,2020,2020-02-19,0
"16265","","San Marino",43.9424,12.4578,NA,20,2,2020,2020-02-20,0
"16266","","San Marino",43.9424,12.4578,NA,21,2,2020,2020-02-21,0
"16267","","San Marino",43.9424,12.4578,NA,22,2,2020,2020-02-22,0
"16268","","San Marino",43.9424,12.4578,NA,23,2,2020,2020-02-23,0
"16269","","San Marino",43.9424,12.4578,NA,24,2,2020,2020-02-24,0
"16270","","San Marino",43.9424,12.4578,NA,25,2,2020,2020-02-25,0
"16271","","San Marino",43.9424,12.4578,NA,26,2,2020,2020-02-26,0
"16272","","San Marino",43.9424,12.4578,NA,27,2,2020,2020-02-27,0
"16273","","San Marino",43.9424,12.4578,NA,28,2,2020,2020-02-28,0
"16274","","San Marino",43.9424,12.4578,NA,29,2,2020,2020-02-29,0
"16275","","San Marino",43.9424,12.4578,NA,1,3,2020,2020-03-01,0
"16276","","San Marino",43.9424,12.4578,NA,2,3,2020,2020-03-02,0
"16277","","San Marino",43.9424,12.4578,NA,3,3,2020,2020-03-03,1
"16278","","San Marino",43.9424,12.4578,NA,4,3,2020,2020-03-04,1
"16279","","San Marino",43.9424,12.4578,NA,5,3,2020,2020-03-05,1
"16280","","San Marino",43.9424,12.4578,NA,6,3,2020,2020-03-06,1
"16281","","San Marino",43.9424,12.4578,NA,7,3,2020,2020-03-07,1
"16282","","San Marino",43.9424,12.4578,NA,8,3,2020,2020-03-08,1
"16283","","San Marino",43.9424,12.4578,NA,9,3,2020,2020-03-09,1
"16284","","San Marino",43.9424,12.4578,NA,10,3,2020,2020-03-10,2
"16285","","San Marino",43.9424,12.4578,NA,11,3,2020,2020-03-11,2
"16286","","San Marino",43.9424,12.4578,NA,12,3,2020,2020-03-12,3
"16287","","San Marino",43.9424,12.4578,NA,13,3,2020,2020-03-13,5
"16288","","San Marino",43.9424,12.4578,NA,14,3,2020,2020-03-14,5
"16289","","San Marino",43.9424,12.4578,NA,15,3,2020,2020-03-15,5
"16290","","San Marino",43.9424,12.4578,NA,16,3,2020,2020-03-16,7
"16291","","San Marino",43.9424,12.4578,NA,17,3,2020,2020-03-17,7
"16292","","San Marino",43.9424,12.4578,NA,18,3,2020,2020-03-18,11
"16293","","San Marino",43.9424,12.4578,NA,19,3,2020,2020-03-19,11
"16294","","San Marino",43.9424,12.4578,NA,20,3,2020,2020-03-20,14
"16295","","San Marino",43.9424,12.4578,NA,21,3,2020,2020-03-21,20
"16296","","San Marino",43.9424,12.4578,NA,22,3,2020,2020-03-22,20
"16297","","San Marino",43.9424,12.4578,NA,23,3,2020,2020-03-23,20
"16298","","San Marino",43.9424,12.4578,NA,24,3,2020,2020-03-24,21
"16299","","San Marino",43.9424,12.4578,NA,25,3,2020,2020-03-25,21
"16300","","San Marino",43.9424,12.4578,NA,26,3,2020,2020-03-26,21
"16301","","San Marino",43.9424,12.4578,NA,27,3,2020,2020-03-27,21
"16302","","San Marino",43.9424,12.4578,NA,28,3,2020,2020-03-28,22
"16303","","San Marino",43.9424,12.4578,NA,29,3,2020,2020-03-29,22
"16304","","San Marino",43.9424,12.4578,NA,30,3,2020,2020-03-30,25
"16305","","San Marino",43.9424,12.4578,NA,31,3,2020,2020-03-31,26
