"","Province.State","Country.Region","Lat","Long","continent","day","month","year","dates","cases"
"20524","","West Bank and Gaza",31.9522,35.2332,NA,29,2,2020,2020-02-29,0
"20525","","West Bank and Gaza",31.9522,35.2332,NA,1,3,2020,2020-03-01,0
"20526","","West Bank and Gaza",31.9522,35.2332,NA,2,3,2020,2020-03-02,0
"20527","","West Bank and Gaza",31.9522,35.2332,NA,3,3,2020,2020-03-03,0
"20528","","West Bank and Gaza",31.9522,35.2332,NA,4,3,2020,2020-03-04,0
"20529","","West Bank and Gaza",31.9522,35.2332,NA,5,3,2020,2020-03-05,4
"20530","","West Bank and Gaza",31.9522,35.2332,NA,6,3,2020,2020-03-06,7
"20531","","West Bank and Gaza",31.9522,35.2332,NA,7,3,2020,2020-03-07,16
"20532","","West Bank and Gaza",31.9522,35.2332,NA,8,3,2020,2020-03-08,16
"20533","","West Bank and Gaza",31.9522,35.2332,NA,9,3,2020,2020-03-09,19
"20534","","West Bank and Gaza",31.9522,35.2332,NA,10,3,2020,2020-03-10,26
"20535","","West Bank and Gaza",31.9522,35.2332,NA,11,3,2020,2020-03-11,30
"20536","","West Bank and Gaza",31.9522,35.2332,NA,12,3,2020,2020-03-12,30
"20537","","West Bank and Gaza",31.9522,35.2332,NA,13,3,2020,2020-03-13,31
"20538","","West Bank and Gaza",31.9522,35.2332,NA,14,3,2020,2020-03-14,35
"20539","","West Bank and Gaza",31.9522,35.2332,NA,15,3,2020,2020-03-15,38
"20540","","West Bank and Gaza",31.9522,35.2332,NA,16,3,2020,2020-03-16,38
"20541","","West Bank and Gaza",31.9522,35.2332,NA,17,3,2020,2020-03-17,39
"20542","","West Bank and Gaza",31.9522,35.2332,NA,18,3,2020,2020-03-18,41
"20543","","West Bank and Gaza",31.9522,35.2332,NA,19,3,2020,2020-03-19,44
"20544","","West Bank and Gaza",31.9522,35.2332,NA,20,3,2020,2020-03-20,47
"20545","","West Bank and Gaza",31.9522,35.2332,NA,21,3,2020,2020-03-21,48
"20546","","West Bank and Gaza",31.9522,35.2332,NA,22,3,2020,2020-03-22,52
"20547","","West Bank and Gaza",31.9522,35.2332,NA,23,3,2020,2020-03-23,59
"20548","","West Bank and Gaza",31.9522,35.2332,NA,24,3,2020,2020-03-24,59
"20549","","West Bank and Gaza",31.9522,35.2332,NA,25,3,2020,2020-03-25,59
"20550","","West Bank and Gaza",31.9522,35.2332,NA,26,3,2020,2020-03-26,84
"20551","","West Bank and Gaza",31.9522,35.2332,NA,27,3,2020,2020-03-27,91
"20552","","West Bank and Gaza",31.9522,35.2332,NA,28,3,2020,2020-03-28,98
"20553","","West Bank and Gaza",31.9522,35.2332,NA,29,3,2020,2020-03-29,109
"20554","","West Bank and Gaza",31.9522,35.2332,NA,30,3,2020,2020-03-30,116
"20555","","West Bank and Gaza",31.9522,35.2332,NA,31,3,2020,2020-03-31,119
"20556","","West Bank and Gaza",31.9522,35.2332,NA,1,4,2020,2020-04-01,134
"20557","","West Bank and Gaza",31.9522,35.2332,NA,2,4,2020,2020-04-02,161
"20558","","West Bank and Gaza",31.9522,35.2332,NA,3,4,2020,2020-04-03,194
"20559","","West Bank and Gaza",31.9522,35.2332,NA,4,4,2020,2020-04-04,217
"20560","","West Bank and Gaza",31.9522,35.2332,NA,5,4,2020,2020-04-05,237
"20561","","West Bank and Gaza",31.9522,35.2332,NA,6,4,2020,2020-04-06,254
"20562","","West Bank and Gaza",31.9522,35.2332,NA,7,4,2020,2020-04-07,261
"20563","","West Bank and Gaza",31.9522,35.2332,NA,8,4,2020,2020-04-08,263
"20564","","West Bank and Gaza",31.9522,35.2332,NA,9,4,2020,2020-04-09,263
"20565","","West Bank and Gaza",31.9522,35.2332,NA,10,4,2020,2020-04-10,267
"20566","","West Bank and Gaza",31.9522,35.2332,NA,11,4,2020,2020-04-11,268
"20567","","West Bank and Gaza",31.9522,35.2332,NA,12,4,2020,2020-04-12,290
"20568","","West Bank and Gaza",31.9522,35.2332,NA,13,4,2020,2020-04-13,308
"20569","","West Bank and Gaza",31.9522,35.2332,NA,14,4,2020,2020-04-14,308
"20570","","West Bank and Gaza",31.9522,35.2332,NA,15,4,2020,2020-04-15,374
"20571","","Guinea-Bissau",11.8037,-15.1804,NA,22,1,2020,2020-01-22,0
"20572","","Guinea-Bissau",11.8037,-15.1804,NA,23,1,2020,2020-01-23,0
"20573","","Guinea-Bissau",11.8037,-15.1804,NA,24,1,2020,2020-01-24,0
"20574","","Guinea-Bissau",11.8037,-15.1804,NA,25,1,2020,2020-01-25,0
"20575","","Guinea-Bissau",11.8037,-15.1804,NA,26,1,2020,2020-01-26,0
"20576","","Guinea-Bissau",11.8037,-15.1804,NA,27,1,2020,2020-01-27,0
"20577","","Guinea-Bissau",11.8037,-15.1804,NA,28,1,2020,2020-01-28,0
"20578","","Guinea-Bissau",11.8037,-15.1804,NA,29,1,2020,2020-01-29,0
"20579","","Guinea-Bissau",11.8037,-15.1804,NA,30,1,2020,2020-01-30,0
"20580","","Guinea-Bissau",11.8037,-15.1804,NA,31,1,2020,2020-01-31,0
"20581","","Guinea-Bissau",11.8037,-15.1804,NA,1,2,2020,2020-02-01,0
"20582","","Guinea-Bissau",11.8037,-15.1804,NA,2,2,2020,2020-02-02,0
"20583","","Guinea-Bissau",11.8037,-15.1804,NA,3,2,2020,2020-02-03,0
"20584","","Guinea-Bissau",11.8037,-15.1804,NA,4,2,2020,2020-02-04,0
"20585","","Guinea-Bissau",11.8037,-15.1804,NA,5,2,2020,2020-02-05,0
"20586","","Guinea-Bissau",11.8037,-15.1804,NA,6,2,2020,2020-02-06,0
"20587","","Guinea-Bissau",11.8037,-15.1804,NA,7,2,2020,2020-02-07,0
"20588","","Guinea-Bissau",11.8037,-15.1804,NA,8,2,2020,2020-02-08,0
"20589","","Guinea-Bissau",11.8037,-15.1804,NA,9,2,2020,2020-02-09,0
"20590","","Guinea-Bissau",11.8037,-15.1804,NA,10,2,2020,2020-02-10,0
"20591","","Guinea-Bissau",11.8037,-15.1804,NA,11,2,2020,2020-02-11,0
"20592","","Guinea-Bissau",11.8037,-15.1804,NA,12,2,2020,2020-02-12,0
"20593","","Guinea-Bissau",11.8037,-15.1804,NA,13,2,2020,2020-02-13,0
"20594","","Guinea-Bissau",11.8037,-15.1804,NA,14,2,2020,2020-02-14,0
"20595","","Guinea-Bissau",11.8037,-15.1804,NA,15,2,2020,2020-02-15,0
"20596","","Guinea-Bissau",11.8037,-15.1804,NA,16,2,2020,2020-02-16,0
"20597","","Guinea-Bissau",11.8037,-15.1804,NA,17,2,2020,2020-02-17,0
"20598","","Guinea-Bissau",11.8037,-15.1804,NA,18,2,2020,2020-02-18,0
"20599","","Guinea-Bissau",11.8037,-15.1804,NA,19,2,2020,2020-02-19,0
"20600","","Guinea-Bissau",11.8037,-15.1804,NA,20,2,2020,2020-02-20,0
"20601","","Guinea-Bissau",11.8037,-15.1804,NA,21,2,2020,2020-02-21,0
"20602","","Guinea-Bissau",11.8037,-15.1804,NA,22,2,2020,2020-02-22,0
"20603","","Guinea-Bissau",11.8037,-15.1804,NA,23,2,2020,2020-02-23,0
"20604","","Guinea-Bissau",11.8037,-15.1804,NA,24,2,2020,2020-02-24,0
"20605","","Guinea-Bissau",11.8037,-15.1804,NA,25,2,2020,2020-02-25,0
"20606","","Guinea-Bissau",11.8037,-15.1804,NA,26,2,2020,2020-02-26,0
"20607","","Guinea-Bissau",11.8037,-15.1804,NA,27,2,2020,2020-02-27,0
"20608","","Guinea-Bissau",11.8037,-15.1804,NA,28,2,2020,2020-02-28,0
"20609","","Guinea-Bissau",11.8037,-15.1804,NA,29,2,2020,2020-02-29,0
"20610","","Guinea-Bissau",11.8037,-15.1804,NA,1,3,2020,2020-03-01,0
"20611","","Guinea-Bissau",11.8037,-15.1804,NA,2,3,2020,2020-03-02,0
"20612","","Guinea-Bissau",11.8037,-15.1804,NA,3,3,2020,2020-03-03,0
"20613","","Guinea-Bissau",11.8037,-15.1804,NA,4,3,2020,2020-03-04,0
"20614","","Guinea-Bissau",11.8037,-15.1804,NA,5,3,2020,2020-03-05,0
"20615","","Guinea-Bissau",11.8037,-15.1804,NA,6,3,2020,2020-03-06,0
"20616","","Guinea-Bissau",11.8037,-15.1804,NA,7,3,2020,2020-03-07,0
"20617","","Guinea-Bissau",11.8037,-15.1804,NA,8,3,2020,2020-03-08,0
"20618","","Guinea-Bissau",11.8037,-15.1804,NA,9,3,2020,2020-03-09,0
"20619","","Guinea-Bissau",11.8037,-15.1804,NA,10,3,2020,2020-03-10,0
"20620","","Guinea-Bissau",11.8037,-15.1804,NA,11,3,2020,2020-03-11,0
"20621","","Guinea-Bissau",11.8037,-15.1804,NA,12,3,2020,2020-03-12,0
"20622","","Guinea-Bissau",11.8037,-15.1804,NA,13,3,2020,2020-03-13,0
"20623","","Guinea-Bissau",11.8037,-15.1804,NA,14,3,2020,2020-03-14,0
"20624","","Guinea-Bissau",11.8037,-15.1804,NA,15,3,2020,2020-03-15,0
"20625","","Guinea-Bissau",11.8037,-15.1804,NA,16,3,2020,2020-03-16,0
"20626","","Guinea-Bissau",11.8037,-15.1804,NA,17,3,2020,2020-03-17,0
"20627","","Guinea-Bissau",11.8037,-15.1804,NA,18,3,2020,2020-03-18,0
"20628","","Guinea-Bissau",11.8037,-15.1804,NA,19,3,2020,2020-03-19,0
"20629","","Guinea-Bissau",11.8037,-15.1804,NA,20,3,2020,2020-03-20,0
"20630","","Guinea-Bissau",11.8037,-15.1804,NA,21,3,2020,2020-03-21,0
"20631","","Guinea-Bissau",11.8037,-15.1804,NA,22,3,2020,2020-03-22,0
"20632","","Guinea-Bissau",11.8037,-15.1804,NA,23,3,2020,2020-03-23,0
"20633","","Guinea-Bissau",11.8037,-15.1804,NA,24,3,2020,2020-03-24,0
"20634","","Guinea-Bissau",11.8037,-15.1804,NA,25,3,2020,2020-03-25,2
"20635","","Guinea-Bissau",11.8037,-15.1804,NA,26,3,2020,2020-03-26,2
"20636","","Guinea-Bissau",11.8037,-15.1804,NA,27,3,2020,2020-03-27,2
"20637","","Guinea-Bissau",11.8037,-15.1804,NA,28,3,2020,2020-03-28,2
"20638","","Guinea-Bissau",11.8037,-15.1804,NA,29,3,2020,2020-03-29,2
"20639","","Guinea-Bissau",11.8037,-15.1804,NA,30,3,2020,2020-03-30,8
"20640","","Guinea-Bissau",11.8037,-15.1804,NA,31,3,2020,2020-03-31,8
"20641","","Guinea-Bissau",11.8037,-15.1804,NA,1,4,2020,2020-04-01,9
"20642","","Guinea-Bissau",11.8037,-15.1804,NA,2,4,2020,2020-04-02,9
"20643","","Guinea-Bissau",11.8037,-15.1804,NA,3,4,2020,2020-04-03,15
"20644","","Guinea-Bissau",11.8037,-15.1804,NA,4,4,2020,2020-04-04,18
"20645","","Guinea-Bissau",11.8037,-15.1804,NA,5,4,2020,2020-04-05,18
"20646","","Guinea-Bissau",11.8037,-15.1804,NA,6,4,2020,2020-04-06,18
"20647","","Guinea-Bissau",11.8037,-15.1804,NA,7,4,2020,2020-04-07,33
"20648","","Guinea-Bissau",11.8037,-15.1804,NA,8,4,2020,2020-04-08,33
"20649","","Guinea-Bissau",11.8037,-15.1804,NA,9,4,2020,2020-04-09,36
"20650","","Guinea-Bissau",11.8037,-15.1804,NA,10,4,2020,2020-04-10,36
"20651","","Guinea-Bissau",11.8037,-15.1804,NA,11,4,2020,2020-04-11,38
"20652","","Guinea-Bissau",11.8037,-15.1804,NA,12,4,2020,2020-04-12,38
"20653","","Guinea-Bissau",11.8037,-15.1804,NA,13,4,2020,2020-04-13,38
"20654","","Guinea-Bissau",11.8037,-15.1804,NA,14,4,2020,2020-04-14,38
"20655","","Guinea-Bissau",11.8037,-15.1804,NA,15,4,2020,2020-04-15,43
"20656","","Mali",17.570692,-3.996166,NA,22,1,2020,2020-01-22,0
"20657","","Mali",17.570692,-3.996166,NA,23,1,2020,2020-01-23,0
"20658","","Mali",17.570692,-3.996166,NA,24,1,2020,2020-01-24,0
"20659","","Mali",17.570692,-3.996166,NA,25,1,2020,2020-01-25,0
"20660","","Mali",17.570692,-3.996166,NA,26,1,2020,2020-01-26,0
"20661","","Mali",17.570692,-3.996166,NA,27,1,2020,2020-01-27,0
"20662","","Mali",17.570692,-3.996166,NA,28,1,2020,2020-01-28,0
"20663","","Mali",17.570692,-3.996166,NA,29,1,2020,2020-01-29,0
"20664","","Mali",17.570692,-3.996166,NA,30,1,2020,2020-01-30,0
"20665","","Mali",17.570692,-3.996166,NA,31,1,2020,2020-01-31,0
"20666","","Mali",17.570692,-3.996166,NA,1,2,2020,2020-02-01,0
"20667","","Mali",17.570692,-3.996166,NA,2,2,2020,2020-02-02,0
"20668","","Mali",17.570692,-3.996166,NA,3,2,2020,2020-02-03,0
"20669","","Mali",17.570692,-3.996166,NA,4,2,2020,2020-02-04,0
"20670","","Mali",17.570692,-3.996166,NA,5,2,2020,2020-02-05,0
"20671","","Mali",17.570692,-3.996166,NA,6,2,2020,2020-02-06,0
"20672","","Mali",17.570692,-3.996166,NA,7,2,2020,2020-02-07,0
"20673","","Mali",17.570692,-3.996166,NA,8,2,2020,2020-02-08,0
"20674","","Mali",17.570692,-3.996166,NA,9,2,2020,2020-02-09,0
"20675","","Mali",17.570692,-3.996166,NA,10,2,2020,2020-02-10,0
"20676","","Mali",17.570692,-3.996166,NA,11,2,2020,2020-02-11,0
"20677","","Mali",17.570692,-3.996166,NA,12,2,2020,2020-02-12,0
"20678","","Mali",17.570692,-3.996166,NA,13,2,2020,2020-02-13,0
"20679","","Mali",17.570692,-3.996166,NA,14,2,2020,2020-02-14,0
"20680","","Mali",17.570692,-3.996166,NA,15,2,2020,2020-02-15,0
"20681","","Mali",17.570692,-3.996166,NA,16,2,2020,2020-02-16,0
"20682","","Mali",17.570692,-3.996166,NA,17,2,2020,2020-02-17,0
"20683","","Mali",17.570692,-3.996166,NA,18,2,2020,2020-02-18,0
"20684","","Mali",17.570692,-3.996166,NA,19,2,2020,2020-02-19,0
"20685","","Mali",17.570692,-3.996166,NA,20,2,2020,2020-02-20,0
"20686","","Mali",17.570692,-3.996166,NA,21,2,2020,2020-02-21,0
"20687","","Mali",17.570692,-3.996166,NA,22,2,2020,2020-02-22,0
"20688","","Mali",17.570692,-3.996166,NA,23,2,2020,2020-02-23,0
"20689","","Mali",17.570692,-3.996166,NA,24,2,2020,2020-02-24,0
"20690","","Mali",17.570692,-3.996166,NA,25,2,2020,2020-02-25,0
"20691","","Mali",17.570692,-3.996166,NA,26,2,2020,2020-02-26,0
"20692","","Mali",17.570692,-3.996166,NA,27,2,2020,2020-02-27,0
"20693","","Mali",17.570692,-3.996166,NA,28,2,2020,2020-02-28,0
"20694","","Mali",17.570692,-3.996166,NA,29,2,2020,2020-02-29,0
"20695","","Mali",17.570692,-3.996166,NA,1,3,2020,2020-03-01,0
"20696","","Mali",17.570692,-3.996166,NA,2,3,2020,2020-03-02,0
"20697","","Mali",17.570692,-3.996166,NA,3,3,2020,2020-03-03,0
"20698","","Mali",17.570692,-3.996166,NA,4,3,2020,2020-03-04,0
"20699","","Mali",17.570692,-3.996166,NA,5,3,2020,2020-03-05,0
"20700","","Mali",17.570692,-3.996166,NA,6,3,2020,2020-03-06,0
"20701","","Mali",17.570692,-3.996166,NA,7,3,2020,2020-03-07,0
"20702","","Mali",17.570692,-3.996166,NA,8,3,2020,2020-03-08,0
"20703","","Mali",17.570692,-3.996166,NA,9,3,2020,2020-03-09,0
"20704","","Mali",17.570692,-3.996166,NA,10,3,2020,2020-03-10,0
"20705","","Mali",17.570692,-3.996166,NA,11,3,2020,2020-03-11,0
"20706","","Mali",17.570692,-3.996166,NA,12,3,2020,2020-03-12,0
"20707","","Mali",17.570692,-3.996166,NA,13,3,2020,2020-03-13,0
"20708","","Mali",17.570692,-3.996166,NA,14,3,2020,2020-03-14,0
"20709","","Mali",17.570692,-3.996166,NA,15,3,2020,2020-03-15,0
"20710","","Mali",17.570692,-3.996166,NA,16,3,2020,2020-03-16,0
"20711","","Mali",17.570692,-3.996166,NA,17,3,2020,2020-03-17,0
"20712","","Mali",17.570692,-3.996166,NA,18,3,2020,2020-03-18,0
"20713","","Mali",17.570692,-3.996166,NA,19,3,2020,2020-03-19,0
"20714","","Mali",17.570692,-3.996166,NA,20,3,2020,2020-03-20,0
"20715","","Mali",17.570692,-3.996166,NA,21,3,2020,2020-03-21,0
"20716","","Mali",17.570692,-3.996166,NA,22,3,2020,2020-03-22,0
"20717","","Mali",17.570692,-3.996166,NA,23,3,2020,2020-03-23,0
"20718","","Mali",17.570692,-3.996166,NA,24,3,2020,2020-03-24,0
"20719","","Mali",17.570692,-3.996166,NA,25,3,2020,2020-03-25,2
"20720","","Mali",17.570692,-3.996166,NA,26,3,2020,2020-03-26,4
"20721","","Mali",17.570692,-3.996166,NA,27,3,2020,2020-03-27,11
"20722","","Mali",17.570692,-3.996166,NA,28,3,2020,2020-03-28,18
"20723","","Mali",17.570692,-3.996166,NA,29,3,2020,2020-03-29,18
"20724","","Mali",17.570692,-3.996166,NA,30,3,2020,2020-03-30,25
"20725","","Mali",17.570692,-3.996166,NA,31,3,2020,2020-03-31,28
"20726","","Mali",17.570692,-3.996166,NA,1,4,2020,2020-04-01,31
"20727","","Mali",17.570692,-3.996166,NA,2,4,2020,2020-04-02,36
"20728","","Mali",17.570692,-3.996166,NA,3,4,2020,2020-04-03,39
"20729","","Mali",17.570692,-3.996166,NA,4,4,2020,2020-04-04,41
"20730","","Mali",17.570692,-3.996166,NA,5,4,2020,2020-04-05,45
"20731","","Mali",17.570692,-3.996166,NA,6,4,2020,2020-04-06,47
"20732","","Mali",17.570692,-3.996166,NA,7,4,2020,2020-04-07,56
"20733","","Mali",17.570692,-3.996166,NA,8,4,2020,2020-04-08,59
"20734","","Mali",17.570692,-3.996166,NA,9,4,2020,2020-04-09,74
"20735","","Mali",17.570692,-3.996166,NA,10,4,2020,2020-04-10,87
"20736","","Mali",17.570692,-3.996166,NA,11,4,2020,2020-04-11,87
"20737","","Mali",17.570692,-3.996166,NA,12,4,2020,2020-04-12,105
"20738","","Mali",17.570692,-3.996166,NA,13,4,2020,2020-04-13,123
"20739","","Mali",17.570692,-3.996166,NA,14,4,2020,2020-04-14,144
"20740","","Mali",17.570692,-3.996166,NA,15,4,2020,2020-04-15,148
"20741","","Saint Kitts and Nevis",17.357822,-62.782998,NA,22,1,2020,2020-01-22,0
"20742","","Saint Kitts and Nevis",17.357822,-62.782998,NA,23,1,2020,2020-01-23,0
"20743","","Saint Kitts and Nevis",17.357822,-62.782998,NA,24,1,2020,2020-01-24,0
"20744","","Saint Kitts and Nevis",17.357822,-62.782998,NA,25,1,2020,2020-01-25,0
"20745","","Saint Kitts and Nevis",17.357822,-62.782998,NA,26,1,2020,2020-01-26,0
"20746","","Saint Kitts and Nevis",17.357822,-62.782998,NA,27,1,2020,2020-01-27,0
"20747","","Saint Kitts and Nevis",17.357822,-62.782998,NA,28,1,2020,2020-01-28,0
"20748","","Saint Kitts and Nevis",17.357822,-62.782998,NA,29,1,2020,2020-01-29,0
"20749","","Saint Kitts and Nevis",17.357822,-62.782998,NA,30,1,2020,2020-01-30,0
"20750","","Saint Kitts and Nevis",17.357822,-62.782998,NA,31,1,2020,2020-01-31,0
"20751","","Saint Kitts and Nevis",17.357822,-62.782998,NA,1,2,2020,2020-02-01,0
"20752","","Saint Kitts and Nevis",17.357822,-62.782998,NA,2,2,2020,2020-02-02,0
"20753","","Saint Kitts and Nevis",17.357822,-62.782998,NA,3,2,2020,2020-02-03,0
"20754","","Saint Kitts and Nevis",17.357822,-62.782998,NA,4,2,2020,2020-02-04,0
"20755","","Saint Kitts and Nevis",17.357822,-62.782998,NA,5,2,2020,2020-02-05,0
"20756","","Saint Kitts and Nevis",17.357822,-62.782998,NA,6,2,2020,2020-02-06,0
"20757","","Saint Kitts and Nevis",17.357822,-62.782998,NA,7,2,2020,2020-02-07,0
"20758","","Saint Kitts and Nevis",17.357822,-62.782998,NA,8,2,2020,2020-02-08,0
"20759","","Saint Kitts and Nevis",17.357822,-62.782998,NA,9,2,2020,2020-02-09,0
"20760","","Saint Kitts and Nevis",17.357822,-62.782998,NA,10,2,2020,2020-02-10,0
"20761","","Saint Kitts and Nevis",17.357822,-62.782998,NA,11,2,2020,2020-02-11,0
"20762","","Saint Kitts and Nevis",17.357822,-62.782998,NA,12,2,2020,2020-02-12,0
"20763","","Saint Kitts and Nevis",17.357822,-62.782998,NA,13,2,2020,2020-02-13,0
"20764","","Saint Kitts and Nevis",17.357822,-62.782998,NA,14,2,2020,2020-02-14,0
"20765","","Saint Kitts and Nevis",17.357822,-62.782998,NA,15,2,2020,2020-02-15,0
"20766","","Saint Kitts and Nevis",17.357822,-62.782998,NA,16,2,2020,2020-02-16,0
"20767","","Saint Kitts and Nevis",17.357822,-62.782998,NA,17,2,2020,2020-02-17,0
"20768","","Saint Kitts and Nevis",17.357822,-62.782998,NA,18,2,2020,2020-02-18,0
"20769","","Saint Kitts and Nevis",17.357822,-62.782998,NA,19,2,2020,2020-02-19,0
"20770","","Saint Kitts and Nevis",17.357822,-62.782998,NA,20,2,2020,2020-02-20,0
"20771","","Saint Kitts and Nevis",17.357822,-62.782998,NA,21,2,2020,2020-02-21,0
"20772","","Saint Kitts and Nevis",17.357822,-62.782998,NA,22,2,2020,2020-02-22,0
"20773","","Saint Kitts and Nevis",17.357822,-62.782998,NA,23,2,2020,2020-02-23,0
"20774","","Saint Kitts and Nevis",17.357822,-62.782998,NA,24,2,2020,2020-02-24,0
"20775","","Saint Kitts and Nevis",17.357822,-62.782998,NA,25,2,2020,2020-02-25,0
"20776","","Saint Kitts and Nevis",17.357822,-62.782998,NA,26,2,2020,2020-02-26,0
"20777","","Saint Kitts and Nevis",17.357822,-62.782998,NA,27,2,2020,2020-02-27,0
"20778","","Saint Kitts and Nevis",17.357822,-62.782998,NA,28,2,2020,2020-02-28,0
"20779","","Saint Kitts and Nevis",17.357822,-62.782998,NA,29,2,2020,2020-02-29,0
"20780","","Saint Kitts and Nevis",17.357822,-62.782998,NA,1,3,2020,2020-03-01,0
"20781","","Saint Kitts and Nevis",17.357822,-62.782998,NA,2,3,2020,2020-03-02,0
"20782","","Saint Kitts and Nevis",17.357822,-62.782998,NA,3,3,2020,2020-03-03,0
"20783","","Saint Kitts and Nevis",17.357822,-62.782998,NA,4,3,2020,2020-03-04,0
"20784","","Saint Kitts and Nevis",17.357822,-62.782998,NA,5,3,2020,2020-03-05,0
"20785","","Saint Kitts and Nevis",17.357822,-62.782998,NA,6,3,2020,2020-03-06,0
"20786","","Saint Kitts and Nevis",17.357822,-62.782998,NA,7,3,2020,2020-03-07,0
"20787","","Saint Kitts and Nevis",17.357822,-62.782998,NA,8,3,2020,2020-03-08,0
"20788","","Saint Kitts and Nevis",17.357822,-62.782998,NA,9,3,2020,2020-03-09,0
"20789","","Saint Kitts and Nevis",17.357822,-62.782998,NA,10,3,2020,2020-03-10,0
"20790","","Saint Kitts and Nevis",17.357822,-62.782998,NA,11,3,2020,2020-03-11,0
"20791","","Saint Kitts and Nevis",17.357822,-62.782998,NA,12,3,2020,2020-03-12,0
"20792","","Saint Kitts and Nevis",17.357822,-62.782998,NA,13,3,2020,2020-03-13,0
"20793","","Saint Kitts and Nevis",17.357822,-62.782998,NA,14,3,2020,2020-03-14,0
"20794","","Saint Kitts and Nevis",17.357822,-62.782998,NA,15,3,2020,2020-03-15,0
"20795","","Saint Kitts and Nevis",17.357822,-62.782998,NA,16,3,2020,2020-03-16,0
"20796","","Saint Kitts and Nevis",17.357822,-62.782998,NA,17,3,2020,2020-03-17,0
"20797","","Saint Kitts and Nevis",17.357822,-62.782998,NA,18,3,2020,2020-03-18,0
"20798","","Saint Kitts and Nevis",17.357822,-62.782998,NA,19,3,2020,2020-03-19,0
"20799","","Saint Kitts and Nevis",17.357822,-62.782998,NA,20,3,2020,2020-03-20,0
"20800","","Saint Kitts and Nevis",17.357822,-62.782998,NA,21,3,2020,2020-03-21,0
"20801","","Saint Kitts and Nevis",17.357822,-62.782998,NA,22,3,2020,2020-03-22,0
"20802","","Saint Kitts and Nevis",17.357822,-62.782998,NA,23,3,2020,2020-03-23,0
"20803","","Saint Kitts and Nevis",17.357822,-62.782998,NA,24,3,2020,2020-03-24,0
"20804","","Saint Kitts and Nevis",17.357822,-62.782998,NA,25,3,2020,2020-03-25,2
"20805","","Saint Kitts and Nevis",17.357822,-62.782998,NA,26,3,2020,2020-03-26,2
"20806","","Saint Kitts and Nevis",17.357822,-62.782998,NA,27,3,2020,2020-03-27,2
"20807","","Saint Kitts and Nevis",17.357822,-62.782998,NA,28,3,2020,2020-03-28,2
"20808","","Saint Kitts and Nevis",17.357822,-62.782998,NA,29,3,2020,2020-03-29,2
"20809","","Saint Kitts and Nevis",17.357822,-62.782998,NA,30,3,2020,2020-03-30,7
"20810","","Saint Kitts and Nevis",17.357822,-62.782998,NA,31,3,2020,2020-03-31,8
"20811","","Saint Kitts and Nevis",17.357822,-62.782998,NA,1,4,2020,2020-04-01,8
"20812","","Saint Kitts and Nevis",17.357822,-62.782998,NA,2,4,2020,2020-04-02,9
"20813","","Saint Kitts and Nevis",17.357822,-62.782998,NA,3,4,2020,2020-04-03,9
"20814","","Saint Kitts and Nevis",17.357822,-62.782998,NA,4,4,2020,2020-04-04,9
"20815","","Saint Kitts and Nevis",17.357822,-62.782998,NA,5,4,2020,2020-04-05,10
"20816","","Saint Kitts and Nevis",17.357822,-62.782998,NA,6,4,2020,2020-04-06,10
"20817","","Saint Kitts and Nevis",17.357822,-62.782998,NA,7,4,2020,2020-04-07,11
"20818","","Saint Kitts and Nevis",17.357822,-62.782998,NA,8,4,2020,2020-04-08,11
"20819","","Saint Kitts and Nevis",17.357822,-62.782998,NA,9,4,2020,2020-04-09,11
"20820","","Saint Kitts and Nevis",17.357822,-62.782998,NA,10,4,2020,2020-04-10,12
"20821","","Saint Kitts and Nevis",17.357822,-62.782998,NA,11,4,2020,2020-04-11,12
"20822","","Saint Kitts and Nevis",17.357822,-62.782998,NA,12,4,2020,2020-04-12,12
"20823","","Saint Kitts and Nevis",17.357822,-62.782998,NA,13,4,2020,2020-04-13,12
"20824","","Saint Kitts and Nevis",17.357822,-62.782998,NA,14,4,2020,2020-04-14,14
"20825","","Saint Kitts and Nevis",17.357822,-62.782998,NA,15,4,2020,2020-04-15,14
"20826","Northwest Territories","Canada",64.8255,-124.8457,"NorthAm",22,1,2020,2020-01-22,0
"20827","Northwest Territories","Canada",64.8255,-124.8457,"NorthAm",23,1,2020,2020-01-23,0
